Date,PC1,PC2,PC3,PC4,PC5
1990-01-31,3.8032612582780794,0.8373605240604177,1.1486023877142726,2.3667600442622154,0.12391174290682636
1990-02-28,3.720975534234392,1.4700797392841718,0.8284277058784009,0.8272962119970112,0.5682919950108875
1990-03-31,3.9990442214729667,1.2145903669376412,0.893331621515764,0.7497417318905767,0.37051006758255844
1990-04-30,3.8155195990698405,1.9169420241828325,0.7489478649485953,0.03059015967867471,0.07232673077994717
1990-05-31,3.7126577425944705,1.8225873584987151,0.7910976934245998,-0.4021838333351196,0.016785203175001404
1990-06-30,3.895296029676056,1.0538640874421634,1.0633410561115286,1.143510249817656,-0.4982474555905478
1990-07-31,3.5353051988950925,1.5376207965894286,1.0047897345037742,0.5546048136379856,-0.47500444669026887
1990-08-31,3.3830938188128834,1.8259657783121819,1.3257880051636133,2.2525292294811545,-0.3300097281925649
1990-09-30,3.2253819552403784,2.103346031290983,1.3861086034263521,2.0385194681531367,-0.17353037914757186
1990-10-31,2.8327708766968054,2.667619831004386,1.0857646969080732,1.9204230920774583,-0.7807352305605179
1990-11-30,2.3926466175219248,2.8476524853344696,0.8589824454820991,0.34301749722666863,-0.6066855092377712
1990-12-31,2.2196898679225088,2.4655405299170527,0.9236402193486242,0.756975450907106,-0.8241281267225563
1991-01-31,1.939651217580917,2.564255292715294,0.9896897175757491,0.934366352016265,-0.28248041415485864
1991-02-28,1.7435144237424518,2.29874061131976,0.9960704174803581,-0.3396776679536102,-0.39369718846707413
1991-03-31,1.955039833802829,2.1013679392214155,1.2464810892161224,-0.9062445274693334,-0.5701199845094317
1991-04-30,2.1478874542627624,1.1882586433749573,1.635864296544741,-0.23398805483491572,0.16329324091689568
1991-05-31,2.126353886970952,0.943122580689576,1.9472122184070726,0.10929592159051055,-0.019342523354118648
1991-06-30,2.242494059449267,1.041115537916278,2.0100114230762776,-0.05569699064921886,0.019314541489021887
1991-07-31,2.137480630792095,1.3319515760136327,1.8169998203005044,-0.6041595971567738,-0.06219273534158754
1991-08-31,1.9227312287452212,0.9518430552535281,1.9531076032604553,-0.18564287422186518,-0.28231796670047205
1991-09-30,1.690786525015286,0.9927097324834762,1.820944306917863,-0.0813566908313383,-0.20750802439956798
1991-10-31,1.3565923670478712,1.1776054240421088,1.7608934777139411,-0.5903026233196936,-0.2012253577493904
1991-11-30,1.1885388871099292,0.8129992724490053,2.045141311693643,0.5072391076434573,-0.42437155200925086
1991-12-31,0.6272335201605586,1.0100751793329483,1.9807260336855026,-0.011527996632117623,-0.2298316338474322
1992-01-31,0.5483534812260578,0.7749291072736179,1.9796946157631874,-0.7282097462002955,0.5770510675776902
1992-02-29,0.8319236894109001,0.5747130595856773,2.289263052680358,-0.30409860912588127,0.37972099631187384
1992-03-31,1.215342250266689,0.4296011751575477,2.314086078726006,0.03746491992279276,0.23701879815244029
1992-04-30,0.9101285464864259,0.5085001050389685,2.358038497670425,-0.44854472294439246,0.207255926638459
1992-05-31,0.8765007441362523,0.39652122526258654,2.47106218488663,-0.5065725809706298,0.11492389062047745
1992-06-30,0.751486280433664,0.3216175829019993,2.559167974146857,-0.2964230392945245,0.06117177410315027
1992-07-31,0.24956909259603705,0.1353926231957733,2.547563753735232,-0.3965691626538594,-0.0635277459606199
1992-08-31,0.14761991927991022,0.22107099786040715,2.3085832780816453,-0.5102007259414021,0.03897473943897866
1992-09-30,-0.07122968982324769,0.15801479094716023,2.3312941066494006,-0.5236203478639881,0.02667058447144787
1992-10-31,0.02850344808641045,0.1864069668714217,2.303963018332809,0.40496150870376735,0.09881862123077755
1992-11-30,0.3351307775053394,0.17737046717648688,2.320810412659934,-0.27711402013670544,0.04167750050274404
1992-12-31,0.3802563067601631,0.14608822426892457,2.14985327013675,-0.8835699827219106,0.04437242673963209
1993-01-31,0.3028073395182273,0.17714344093966164,2.1596234956843903,-0.13501368847258063,-0.8357693952851696
1993-02-28,0.0993184807334521,0.3507396301145531,1.813962472363287,-0.4672249129969836,-0.6386075775690783
1993-03-31,0.02216465351741561,0.4023591780254318,1.5508131729496617,-0.760487916760063,-0.555006478168992
1993-04-30,0.08755007950226949,-0.09515633624439553,1.8912396822635016,-0.12625542400670425,-0.49191577173020473
1993-05-31,0.10949415519932036,0.07930941746264654,1.7916832333404193,-0.30031421630582916,-0.3819446476158082
1993-06-30,0.2049810722982164,0.22867421037135274,1.4794612428052838,-1.0273843852934526,-0.2569008416054486
1993-07-31,0.25063761866727763,0.06561313864210386,1.4364680781114498,-0.8606328780822606,-0.45276470578174727
1993-08-31,0.379317062398355,-0.11108288950196013,1.3993092576577553,-0.6962856538715437,-0.5435254889957907
1993-09-30,0.29093603823839576,-0.022340935806118532,1.0981356814869037,-0.7967322110471615,-0.43404499388089984
1993-10-31,0.5403619424662085,-0.8439760691855918,1.4981111485038539,0.09237034666336157,-0.05492847396925613
1993-11-30,0.5588095655147155,-0.41371625501311315,1.417383884310338,-0.29795339425964745,0.22520683625348578
1993-12-31,0.6219328935088512,-0.5233891438753964,1.4271300503037856,-0.7156662615469161,0.15984446388097098
1994-01-31,0.4547934034018233,-0.11078870999212277,1.2703503618385172,-1.359046244519045,0.0027122858542547174
1994-02-28,0.8081332481584047,-0.26470363501422756,1.4422140096676341,-0.28418034802722386,-0.16917016188557404
1994-03-31,1.0712582656811476,-0.006784268641680856,1.4891328666971422,-0.3561642588062377,-0.052314238345674544
1994-04-30,1.3251479774696482,0.28153605999814757,1.4558691825183643,-0.9023322684080421,0.5083375404842275
1994-05-31,1.857267553030681,-0.0024840484620152078,1.5034916998040935,-0.6740302097183322,0.26768246392853445
1994-06-30,1.8878345837726067,-0.0785329025904868,1.5143827640843388,-0.4232491748816714,0.20088446233044913
1994-07-31,1.988730016938524,0.10329955366858913,1.5477530159466872,-0.23996592822437127,-0.523381913091361
1994-08-31,2.118977227312993,0.02541273941054344,1.4841884660072986,-0.16111381036508352,-0.5789654871981188
1994-09-30,2.1284728806893956,0.44552830798420595,1.3313158148092779,-0.6616467762297881,-0.3108961924847606
1994-10-31,2.2622442425511777,0.5826351266908136,1.284528883401174,-0.9745631448926159,0.3665403274556276
1994-11-30,2.741343494353778,0.4949135240578678,1.3023191451648992,-0.2754562107133024,0.24322118537886814
1994-12-31,3.1289986223024258,0.4050304206074532,0.9392170380911686,-0.600295890181294,0.17700967358975023
1995-01-31,3.0767394990821733,0.5428066265269059,0.9618536684248793,-0.5518524901251237,-0.6095102553947147
1995-02-28,3.0100328438730988,0.39607194947629765,0.9021680450283458,-0.4555906888314275,-0.6680014819073701
1995-03-31,2.7392981760760393,0.5458840457996423,0.746799894724852,-0.7068965596692006,-0.5211293492500914
1995-04-30,2.6730888062763536,0.3234364871819576,1.023152305034318,0.030555170684390783,-0.7671713925136391
1995-05-31,2.4196208694279715,0.45428839514183456,0.6459482385125253,-0.686172579036908,-0.5762800539141146
1995-06-30,2.166666078133297,0.3480960894689606,0.5031245808681807,-0.63345349837895,-0.5884997397597757
1995-07-31,2.1236395673767747,0.27745367870517734,0.6066220999298108,-0.7967346013193919,-0.04382934629275818
1995-08-31,2.2354238335254606,0.2508439387917529,0.7134473768806637,-0.619162716556153,-0.08784499177293643
1995-09-30,2.1938456519912446,0.19427259515240078,0.5161828084838476,-0.8063201064272396,-0.08184517399943166
1995-10-31,2.1647585613792577,0.23281518700161027,0.3957330372863839,-0.3129777360178807,-0.2367638547463565
1995-11-30,2.0098614198902505,0.23533815090046925,0.4194388919040641,-0.8023877655124129,-0.22048064660397323
1995-12-31,1.924992329811666,0.10518178061038005,0.3424424060270258,-0.81478034221167,-0.27186934253560685
1996-01-31,1.938045532306438,-0.268460984602746,0.6334298072125824,0.4387224335287718,-0.45743875142545665
1996-02-29,1.6206581920219298,0.1871771477743685,0.5002969966313618,-0.4222161403890221,-0.09955523054451312
1996-03-31,1.9574473226912203,0.35246395010962356,0.5582810348267271,0.16333512007781284,-0.07244885787177113
1996-04-30,2.237083864565232,-0.1317911397546669,0.8681341768822047,0.23373326665875066,0.5456494985478773
1996-05-31,2.2510211702534035,0.10068842416803526,0.8616183348385854,-0.47573607374052607,0.6945650950220229
1996-06-30,2.434913306433688,0.0934206557631268,0.813281123813571,-0.42186473970132154,0.6946622179890655
1996-07-31,2.3015277973180743,0.5711646271773044,0.6662363180150629,-0.39571219256675894,0.16343697344697647
1996-08-31,2.230676272951122,0.37531147137037396,0.49500749167040126,-0.686224773502735,0.11543993498023823
1996-09-30,2.3998886878499923,0.26548499650169743,0.6992121257563643,-0.037074971818568295,-0.016542933778513378
1996-10-31,2.258129137143212,0.11971539549760749,0.6425587332161101,-0.08889752709702717,0.08931158295548768
1996-11-30,2.1727092007624305,0.019191064254762902,0.575576520228341,-0.0009614200719431727,0.03215052315445071
1996-12-31,2.0720071336821153,0.3914835592292148,0.4382462675517759,-0.09300423401376878,0.2868121467315241
1997-01-31,2.1320344183213256,0.6736473326736405,0.408199743161498,-0.3055760366192931,0.04325755594753776
1997-02-28,2.091919187533779,0.6441488392814857,0.2913051513475721,-0.2046499543502166,0.056983723571931405
1997-03-31,2.210571855329419,0.9090361716204389,0.24449004979954542,-0.6352042589194208,0.19662878577035092
1997-04-30,2.483470981568987,0.4985979120960151,0.44007592048289357,-0.6601629124693104,0.9903655896108542
1997-05-31,2.388048390643102,0.537934925127494,0.2597748023096811,-0.8286582151731329,1.0687996856092188
1997-06-30,2.3851532536217586,0.29474215134508674,0.3386059582050238,-0.20130244932564317,0.9026571134936635
1997-07-31,2.2460522942562684,0.48513716720838956,0.06016986420824741,-0.3968160530704758,0.6415886118048729
1997-08-31,2.300604584788219,0.5012879217196725,0.09259395573662448,0.20390000147525233,0.6449108848435009
1997-09-30,2.2594277438347987,0.5421590808639078,0.05305735868262651,0.20082940590932738,0.6767538174436993
1997-10-31,2.152363445359162,0.7438160379807854,-0.2293628037880661,-0.004110036764780405,0.44535967544233473
1997-11-30,1.9463467164877304,1.3573611737057887,-0.6673348902197683,0.3518219328898335,0.9080295246462879
1997-12-31,2.0606087816154153,1.000817691949123,-0.546393654871781,-0.23403060172421222,0.6579908770965965
1998-01-31,1.9570943211235141,0.6551326387101537,-0.47322680910610687,-0.13486769108419466,0.6166646020654986
1998-02-28,1.9870448516369261,0.5497473478807391,-0.4544836818400228,-0.7505030412555221,0.544595113831606
1998-03-31,2.0377408687274494,0.5936881247966298,-0.4429799675425931,-0.7408422109960332,0.5509345523811624
1998-04-30,2.105285141038815,0.5651113699806362,-0.566907602596558,-0.22622137012858484,0.49073225925835257
1998-05-31,2.22957299386713,0.3170559438503304,-0.3915842353936346,0.12215188664705674,0.2941675389592868
1998-06-30,2.136155094247581,0.5138815917778007,-0.5719000168984268,-0.2606506227200372,0.4443272302673883
1998-07-31,2.199401647872857,0.12912480492905715,-0.3841145361072876,0.011008795781254195,0.5162885453346394
1998-08-31,1.7154973795104358,1.1127242850693326,-0.8643735528163764,0.38172907038910736,1.2331231094439137
1998-09-30,0.9836299096643157,1.710542748482363,-1.2859278440859974,0.7187919083840522,1.714188780262149
1998-10-31,0.593632276062132,1.2041766608355455,-1.046259382478038,1.2949290704902132,1.8248925556314186
1998-11-30,1.0307798805150785,0.6157624661379633,-0.8108408625526901,0.24742701041400317,1.3936729927780116
1998-12-31,1.0241603270842436,0.4684863723565683,-0.8924631584029433,0.39996743604656326,1.3118612012247055
1999-01-31,0.9664988665256187,0.917952668377006,-1.1043727656445383,0.5959713475983038,0.889417490347672
1999-02-28,1.0558751341573434,1.2425313641510662,-1.1246612904635795,-0.018437366389048512,1.0762075596740548
1999-03-31,1.3215893697084737,0.9280584955643559,-0.9194158829376713,-0.07295424520094118,0.8422154749129277
1999-04-30,1.6096611634011138,0.06440998805224529,-0.3779431032408819,1.7501637080684143,0.09629805983724884
1999-05-31,1.4045776516779853,1.053561637956867,-0.798682785387854,-0.057302999120547135,0.7933254596688092
1999-06-30,1.598494704796537,1.0390841147285081,-0.6176336525683676,-0.4236228875896684,0.7216923292475431
1999-07-31,1.9325542513790395,0.14193020186098593,-0.19225867272549058,0.7863911509549598,0.5935267114394244
1999-08-31,1.8044832406622446,0.6797840711014759,-0.42990448224784844,0.3861256055987219,0.9656901196375994
1999-09-30,1.8835756951843226,0.5006565500090016,-0.3129723791457235,1.0238591630746754,0.8202761198388341
1999-10-31,1.9023644744751482,0.6617276438622414,-0.39975622464332317,0.25750836606932365,1.2730695734944042
1999-11-30,2.0918988705244606,0.4586655547877752,-0.3728689663168044,0.0620133984953474,1.1308530855170038
1999-12-31,2.317847990452762,0.3821935559229425,-0.27774986840719296,0.1757206173871755,1.0637151080039782
2000-01-31,2.4914274794507927,0.9196871064369755,-0.2903112083001416,0.3688162986725771,0.01041351656159062
2000-02-29,2.661358183165166,0.8476543701726883,-0.39191319625877186,0.880202575632373,-0.07583728120308045
2000-03-31,2.603435787483776,0.7101022287794314,-0.5247616845287514,1.3526910171835906,-0.16094344306769148
2000-04-30,2.1891252284600253,1.2605017079270968,-1.1728520832185498,-0.24402015594613646,1.8788459071757453
2000-05-31,2.4643830050226647,1.120490376957284,-0.7607517924450019,0.4469403966492334,1.6630014772404726
2000-06-30,2.768461420899711,0.1500462508900057,-0.3748371067768774,1.4627458871875305,0.9945714661864308
2000-07-31,2.456383677083589,1.0562076000650422,-0.7723231829105661,0.37775438356892355,-0.2113239336567827
2000-08-31,2.2294787430805516,1.292610365685919,-1.050546205876364,-0.6093852633871173,-0.015431431636810508
2000-09-30,2.3677186321824935,0.7417680025029556,-0.7143325512633302,1.2519123089690545,-0.4067032385240094
2000-10-31,1.96731492497666,1.4028318403202578,-1.0698128058479062,0.38645106792438855,0.62255937450095
2000-11-30,1.9496637510988915,1.455083089605785,-1.0931902333197339,0.46809842549459185,0.664210034434013
2000-12-31,1.621218207114819,1.314402939685388,-1.1930574113541652,0.7546108425691329,0.6343989362684906
2001-01-31,1.2742533189422967,1.0989836485930433,-0.6972414504735506,1.5784829275952985,-0.47803887121218497
2001-02-28,1.0114090936218294,1.283000310361439,-0.8735076409530746,0.5345993589205948,-0.29136207766300487
2001-03-31,0.49207311139577,1.883285399482703,-1.1897684002322837,0.2669589779301627,0.17317579285401855
2001-04-30,0.43094961697237505,1.3205294074920912,-0.6375261584918371,0.5802504649038859,0.7772733353790189
2001-05-31,0.7319977843474083,0.4234613103255827,-0.02955819491183504,1.1849725419331123,0.15835742553104207
2001-06-30,0.47505311567752745,0.5511530686161983,-0.08460758058441978,0.2578794961814545,0.27496991428076756
2001-07-31,0.044132648607903585,1.549783994753375,-0.5869231614791361,-0.9289264452617232,-0.07691822994206776
2001-08-31,-0.1348012697191208,1.3160682679858442,-0.44346339512161126,-0.40400337733626807,-0.24060294074359057
2001-09-30,-0.9256603285799534,1.7669706544523118,-0.45027640196100654,1.791751748989239,0.12062225830191209
2001-10-31,-1.5478129148555266,2.0889617894204178,-0.6182928272598884,-0.5217977237044049,1.136079521098629
2001-11-30,-1.289153167481298,1.3064256423587817,-0.12913637898515126,-0.27365117190413546,0.5719308897831652
2001-12-31,-1.0881269662698667,1.1236319601430467,0.24716772289549596,-0.5210692167513373,0.38529588274752635
2002-01-31,-0.8645528597899287,0.4318828408244889,0.5734990733415102,0.05177054453432561,0.5133623382418719
2002-02-28,-0.9334474053723595,0.4839244512635684,0.44926358604632094,0.21663701192244808,0.5548818344823678
2002-03-31,-0.45796434480894727,0.12949892830583545,0.693878055234621,0.2942476393005197,0.24016207387986846
2002-04-30,-0.5110726792370329,0.08564833688290117,0.8263143949476346,0.827205965499979,-0.04483382462689721
2002-05-31,-0.8234290810963648,0.5363013485225316,0.5581515332445961,-0.2220144459071743,0.31164174234773984
2002-06-30,-1.1331856899199206,0.9347267028823263,0.2899174883789844,-0.03936346790486454,0.6287081089936774
2002-07-31,-1.6172520822610916,1.4631658615535412,0.058547989941262195,1.033723573748208,0.7977169674489754
2002-08-31,-1.7666002474381375,1.2607439101905749,-0.021892995329742832,1.2426367308731117,0.7201990282147809
2002-09-30,-2.0357286875592253,1.6769167593017351,-0.5216457581764622,1.202102831363238,1.0549599844763626
2002-10-31,-2.194487600943596,1.6767133043124978,-0.38361972704543895,1.2618573170750285,0.7494138960615108
2002-11-30,-2.0516947323879338,1.1201009471445618,-0.00041252559802642164,0.638660191442652,0.35985830386444595
2002-12-31,-2.060248930484108,1.0656651374168344,0.07700795071622538,0.542148196143855,0.3299340322583554
2003-01-31,-1.8208694105948369,0.44447347354386874,0.38573254776523414,1.2961315777477174,0.3307648056175107
2003-02-28,-1.8285517187179823,0.5104168506114994,0.34183871102552416,2.0320447975789335,0.38305414159113876
2003-03-31,-2.010092626053415,0.8727386900142654,0.03576571650126506,0.6292898476455315,0.67431080430034
2003-04-30,-1.9776267007044865,0.8624728937979976,0.07229672047995721,-1.5755992515288197,1.0746925510016414
2003-05-31,-1.7917454033562878,0.19925180517187313,0.19521204085152413,-1.121310397588068,0.6358696836013096
2003-06-30,-1.7885143400103751,-0.16168073452634218,0.36240606242491286,-0.2293855388590382,0.37863522413246276
2003-07-31,-1.4555053720812412,-0.7940070672317969,1.0859517020627603,0.2636234706972315,0.7244610260800154
2003-08-31,-1.17962701409292,-0.8721218402694749,1.348051659925541,0.6951293028372459,0.607889942146472
2003-09-30,-1.2952441113031576,-0.760567190909334,1.1893201613702067,0.2841161341356148,0.7219645312143427
2003-10-31,-1.4497920136630527,-0.16139553460283565,0.8006892249407778,-1.1964106677772763,0.6228961728906386
2003-11-30,-1.1699592044252793,-0.4434071210686159,0.7991395385838808,-0.7346221980394606,0.4297790242822779
2003-12-31,-1.0245906485301262,-0.769490177966598,0.9276049298246359,-0.13396329229661597,0.2061081653363885
2004-01-31,-1.0112785094164924,-0.8483735927258574,0.9760373867343118,0.35155809853445835,-0.4728156382514172
2004-02-29,-1.0411835175155266,-0.6673464597894496,0.7614876087452828,-0.3348516762888235,-0.31184603422854
2004-03-31,-1.2227954482120449,-0.5303867723738012,0.6178696683992579,-0.2657979670713576,-0.20612452016582672
2004-04-30,-0.8625438779556157,-0.6386705421782006,0.8052289379794235,-0.5757242458656293,-0.11703862428521958
2004-05-31,-0.5266586252664422,-0.7420855230887009,1.0068632707735246,0.37393790480582934,-0.2622282041966124
2004-06-30,-0.3758166729909102,-0.8090496800318971,0.9257055328846883,0.07732858568994457,-0.32306231190921836
2004-07-31,-0.5048125915035284,-0.5502507288522234,0.5780359336650487,-0.724593165161174,0.08168986409163419
2004-08-31,-0.5797660485014896,-0.41958968852723877,0.3469852977775835,-0.8022564787832348,0.20323770200530988
2004-09-30,-0.2789109827538648,-0.9649055296630907,0.5052859610599215,-0.1082873288290281,-0.1918610616011509
2004-10-31,-0.10338210275592245,-1.210783448166302,0.6481462052935645,0.6910945500003279,-0.3172850629675687
2004-11-30,0.13124267316353527,-1.2018872450561948,0.5497426930585286,0.3371797672922403,-0.325751364959113
2004-12-31,0.0926344839715181,-0.6851071313229478,0.18781835824084517,-1.2453214215848745,0.041421798407857174
2005-01-31,0.28444952551952046,-0.6219196447609541,-0.004723326735864677,-1.3683981846603082,0.19219605329960177
2005-02-28,0.8096403443333192,-1.4081340547219048,0.36472032357104395,0.12724249502249355,-0.41219985900416745
2005-03-31,0.9654383398171054,-1.1111890665473563,0.27267612449265416,-0.16462607096196866,-0.23031215232420377
2005-04-30,0.7949606847969166,-0.694497574960211,-0.0019902585610761785,-0.11278792031138817,-0.5918464963372208
2005-05-31,0.6098992086483704,-0.22438311197448244,-0.4870033645733818,-1.2716714857322322,-0.2286885496982266
2005-06-30,0.7718347152959083,-0.5407077264507184,-0.4908478418831845,-1.0676425060680972,-0.4350957842917223
2005-07-31,1.3266069618186123,-1.4186959232872562,0.0775141168600908,0.7657154760352511,-0.8092470058871428
2005-08-31,1.4367402808510923,-1.188174719093645,-0.07542020158175944,0.6781832280161405,-0.6612922172831524
2005-09-30,1.74759363357472,-2.132498883867673,0.5499353180748983,3.1999747367807627,-1.3827320138293853
2005-10-31,1.1881946413648756,-0.2349907484693045,-0.45781599473134815,-0.5556391699017056,-0.29488031771708245
2005-11-30,1.0228226005445287,0.4366695526204183,-0.8809516184850354,-2.7906008463254,0.18465544492428113
2005-12-31,1.3601569796256634,-0.2607841789044175,-0.5517699076286879,-1.2397712924911497,-0.3254664168587692
2006-01-31,1.8081286335948024,-1.2869027703745315,-0.10138568376884013,0.6581775556118948,-0.18878801852117053
2006-02-28,1.7402854017153813,-0.5661501943349346,-0.4840288941536561,-1.0088120961112041,0.30060790210956323
2006-03-31,1.8543953666885715,-0.698414086195484,-0.32919160459294666,-0.7807622794199561,0.19012227530332945
2006-04-30,2.0233540923205977,-0.6140125239566677,-0.08352101192403025,0.41815048266330773,-1.0068630868261002
2006-05-31,1.934696384400494,-0.11182399692825176,-0.31720584857784445,-0.19887337358546073,-0.6517443604543801
2006-06-30,1.9394728922377225,0.14322698098924735,-0.5184244175796647,-0.15063040938673927,-0.48245144249683325
2006-07-31,2.1567423530877443,-0.2652037046859667,-0.23495032208821073,0.6987992000093758,-0.9163123060160405
2006-08-31,2.034182318315009,-0.30235719474036044,-0.3259124925085664,0.20833032899841242,-0.9057972929755188
2006-09-30,1.5573991260882776,0.7156915834860181,-1.1242618491075824,-2.841175866974562,-0.09265042807044584
2006-10-31,1.7372607948540708,0.23536981566088025,-0.947591172260996,-2.603485577933825,0.339058250715988
2006-11-30,2.023827607850164,-0.4508383663342686,-0.6045183200249866,-1.1465003305846997,-0.16201955139032032
2006-12-31,2.2399822252607238,-1.0886334583245492,-0.24653513255397205,0.5350331810278908,-0.6234470689405383
2007-01-31,2.062341098668793,-0.2909088186573497,-0.5229436855492576,-0.8026552167221876,-0.6961179079647145
2007-02-28,2.2210839449711965,-0.6449419376582493,-0.36889509108944435,0.05240798259520029,-0.9438071479876687
2007-03-31,1.9765931248234931,-0.47782264375064354,-0.46660940553131447,0.6274540485065213,-0.7953056717336505
2007-04-30,1.961883441110355,-0.45372336340161773,-0.417341832977562,-0.2090401409676624,-0.45070820510769066
2007-05-31,2.104244622353109,-0.5608685279850217,-0.3897795092626758,0.10254338606519972,-0.5294311743372135
2007-06-30,2.026410677986015,-0.1562887135973405,-0.31010666017963634,-0.3085970055011402,-0.3009667564609428
2007-07-31,1.8094423767863785,0.11878775286392843,-0.4178080878192062,-0.3899401968903419,-0.15087154479078144
2007-08-31,1.1038136006877244,0.8397011481765364,-0.8634354931092055,-0.2887545124261461,0.43709400329334525
2007-09-30,1.159157905685395,0.10260128423500822,-0.39863645594857106,0.8740061901286168,-0.08383543853900026
